station_code,station_name,state,zone,address,latitude,longitude
JRLE,JANGIPUR ROAD,West Bengal,ER,"Raghunathganj, West Bengal",24.459515,88.04076
CKTD,CHITRAKUTDHAM KARWI,Uttar Pradesh,NCR,"Chitrakoot Karvi, Uttar Pradesh",25.217610999999998,80.922775
KCM,Kalasumudram,Andhra Pradesh,SCR,"Chennai - Anantpur Rd, Andhra Pradesh",14.21716,78.099683
KDK,KOHDAD,Madhya Pradesh,CR,"State Highway 15, Madhya Pradesh",21.7026228941,76.36547849
CHU,Champion,Karnataka,SWR,"KGF, Karnataka",12.936251,78.262564
CJR,CHAMARAJ,Gujarat,WR,"State Highway 17, Gujarat",22.735539,71.555883
CJL,CHAJLI,Punjab,NR,"Jakhal Rd, Punjab",30.042985535099998,75.81228634829999
KEK,KARKHELI,Maharashtra,SCR,"Biloli, Maharashtra",18.944571,77.73819999999999
KDI,KUNDLI,Gujarat,WR,"State Highway 38, Gujarat",22.2788440574,71.68394941769999
CIA,CHHEHARTA,Punjab,NR,"Amritsar, Punjab",31.621878000000002,74.794278
CNO,CANCONA,Goa,KR,"Ph:-0832-2643331., Goa",15.006905999999999,74.039454
CJA,CHONGAJAN,Assam,NFR,"local Rd, Assam",26.062329,93.818104
CLR,CASTLE ROCK,Karnataka,SWR,"National Highway 4A, Karnataka",15.397879,74.334484
KDO,KADAKOLA,Karnataka,SWR,"Mysore District, Karnataka",12.190406999999999,76.663729
JPZ,JOGIGHOPA,Assam,NFR,"National Highway 31B, Assam",26.241537,90.576384
CMK,Chamak,Maharashtra,CR,"Amravati, Maharashtra",,
KGN,Kurseong,West Bengal,NFR,"Kurseong, West Bengal",26.877401000000003,88.277001
KAWT,Kanwat,Rajasthan,NWR,"Kanwat, Rajasthan",27.5895214437,75.67626636840001
CNN,Chintaman Ganes,Madhya Pradesh,WR,"Ujjain, Madhya Pradesh",23.145849,75.741029
CMA,Cinnamara,Assam,NFR,"Cinnamora, Assam",26.715526999999998,94.169432
CMW,Chima Pahad,Andhra Pradesh,SCR,"Khammam, Andhra Pradesh",17.516012,80.463656
CHTT,Chitta Halt,Uttar Pradesh,NCR,"Chitta Halt, Uttar Pradesh",17.823439,77.53707700000001
CKD,Charkhi Dadri,Haryana,NWR,"Dist. Bhiwani, Haryana",28.600799,76.279921
CKSR,Chak Safaura Halt,Uttar Pradesh,NER,"Mighauna, Uttar Pradesh",28.211203,79.842478
CHWT,Chhaprawat,Uttar Pradesh,NR,"SH 18, Uttar Pradesh",28.541970328,77.79989095580001
KDBA,Kodimbala Halt,Karnataka,SWR,"Panja Kadaba Rd, Karnataka",12.718252,75.476631
KEMR,KEMRI,Uttar Pradesh,NER,"MDR 33W, Uttar Pradesh",28.809864,79.19779600000001
KHTX,KHED TEMPLE HALT,Rajasthan,NWR,"Tilwara, Rajasthan",25.886233999999998,72.109226
CPU,CHOPAN,Uttar Pradesh,ECR,"Chopan, Uttar Pradesh",24.51403,83.025843
DAC,DAHINSARA JN,Gujarat,WR,"SH 24, Gujarat",22.955606999999997,70.618291
PTZ,Patsul,Maharashtra,SCR,"MSH24, Maharashtra",21.0022,77.038231
KJA,KHAJURHAT,Uttar Pradesh,NR,"Bikapur, Uttar Pradesh",26.525308,82.126813
DBD,DEOBAND,Uttar Pradesh,NR,"Deoband, Uttar Pradesh",29.680031500000002,77.67087339999999
CRG,CHURAMAN NAGRI,Rajasthan,WCR,"SH 33, Rajasthan",27.40119,77.61766999999999
COR,CHITTAURGARH,Rajasthan,WR,"Chittorgarh, Rajasthan",24.874340999999998,74.623687
CVB,CAVALRY BARRCKS,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.494734,78.518694
CUK,CHURK,Uttar Pradesh,NCR,"State Highway 14, Uttar Pradesh",24.6496787,83.1032006
KIN,Kapasan,Rajasthan,NWR,"Kapasan, Rajasthan",24.86221,74.312762
KHRY,KHAIRAHI,Uttar Pradesh,NCR,"State Highway 5, Uttar Pradesh",24.8020366077,82.9857744763
DAB,DHARMABAD,Maharashtra,SCR,"Degaon, Maharashtra",18.888260310099998,77.8493415012
CRD,MUMBAI CURREY ROAD,Maharashtra,CR,"Mumbai, Maharashtra",18.9937,72.83265999999999
CTHT,CHATAR HALT,Bihar,ECR,"Chatar, Bihar",24.842143999999998,85.495374
CRND,Choranda Junction,Gujarat,WR,"Choranda, Gujarat",,
KLAD,KALANAD HALT,Kerala,SR,"Kasaragod, Kerala",12.467679,74.998515
DAS,DHASA JN,Gujarat,WR,"Dhasa, Gujarat",21.782545,71.51800800000001
KHD,KHODIYAR,Gujarat,WR,"Sarkhej Gandhinagar Hwy, Gujarat",23.156554,72.548244
CTRL,CHHATRAL,Gujarat,WR,"State Highway 133, Gujarat",23.26246,72.46851799999999
CTKT,Choti Khatu,Rajasthan,NWR,"Degana, Rajasthan",27.155534,74.35722999999999
KKD,Kalkund,Madhya Pradesh,WR,"Mhow, Madhya Pradesh",22.47801,75.85927000000001
DAVC,Jalalabad DAV College,Punjab,NR,"Jalalabad, Punjab",,
CRE,Charghat Piparia,Madhya Pradesh,SECR,"Guwarighat, Madhya Pradesh",23.044097,79.929889
D,Deula,West Bengal,ER,"National Highway 117, West Bengal",22.214924,88.28148300000001
KJV,Khijadiya Junction,Gujarat,WR,"Amreli, Gujarat",21.740875,71.275556
DARI,Dhari Junction,Gujarat,WR,"Dhari, Gujarat",21.326767,71.027594
DEA,Diara,West Bengal,ER,"State Highway 2, West Bengal",22.798157,88.280471
CRN,Charegaon,Madhya Pradesh,SECR,"State Highway 11, Madhya Pradesh",22.042038383999998,80.1401154919
CTL,Chital,Gujarat,WR,"SH 34, Gujarat",21.745689,71.218128
KHRI,Kharkhari,Jharkhand,SER,"National Highway 32, Jharkhand",23.760124,86.234894
KFH,Katphal,Maharashtra,CR,"Baramati, Maharashtra",18.23255147,74.59603216999999
KJPD,Kurinjipadi,Tamil Nadu,SR,"Kurinjippadi, Tamil Nadu",11.572583,79.595999
KLH,Khemli,Rajasthan,NWR,"Khemli, Rajasthan",24.690834,73.84238599999999
KLNK,Kalanaur Kalan,Haryana,NWR,"Kalanaur, Haryana",28.8349236,76.389612
DDK,Dhindsa,Punjab,NR,"Dhindsa, Punjab",30.895838,74.738503
KMT,KHAMMAM,Andhra Pradesh,SCR,"Khammam, Andhra Pradesh",17.249347,80.138491
DEU,Devsana,Gujarat,WR,"State Highway 133, Gujarat",,
DEWA,Dewa,Gujarat,WR,"Dewa, Gujarat",,
KTHA,KHUTAHA,Madhya Pradesh,WCR,"MDR 11, Madhya Pradesh",24.802248,80.86085
DGJ,DUNGAR JN,Gujarat,WR,"Dungar, Gujarat",21.078274,71.55322600000001
KMA,KAIMA,Madhya Pradesh,WCR,"Satna, Madhya Pradesh",24.611085,80.845912
KNRG,KANHARGAON NAKA,Maharashtra,SCR,"Washim, Maharashtra",19.9439708108,77.1462260938
KMLM,Kelamangalam,Tamil Nadu,SWR,"Krishnagiri, Tamil Nadu",12.616200000000001,77.865703
KTLR,KANTHALIYA ROAD,West Bengal,ER,"Khagraghat - Chowrigacha, West Bengal",23.991771,88.179001
KRPR,KAREPUR,Maharashtra,SCR,"State Highway 168, Maharashtra",18.589152000000002,76.681135
KNW,KHANDWA,Madhya Pradesh,CR,"Khandwa, Madhya Pradesh",21.823596,76.353227
KNG,Kathunangal,Punjab,NR,"National Highway 15, Punjab",31.7287,75.015194
DH,Diamond Harbour,West Bengal,ER,"Diamond Harbour, West Bengal",22.191902,88.18991600000001
DHY,DHARODI,Haryana,NR,"MDR 111, Haryana",29.6399235976,76.0559746887
KNAR,KHANPUR AHIR,Rajasthan,NWR,"MDR 61, Rajasthan",27.911754000000002,76.589847
KOP,C SHAHU M RAJ KOLHAPUR TERM,Maharashtra,CR,"Kolhapur, Maharashtra",16.70257,74.237695
KOLI,KESHOLI,Rajasthan,WCR,"Baren, Rajasthan",24.727194,76.790369
DGPP,DHENGLI PP GOAN,Maharashtra,SCR,"Satuna, Maharashtra",19.406622,76.49169
KTHD,Kothari Road,Chhattisgarh,SECR,"Kothari, Chhattisgarh",22.156964000000002,82.70858000000001
KMBL,KHAMBHALIYA,Gujarat,WR,"Khambhalia, Gujarat",22.217513,69.657344
KRDL,Kirandul,Chhattisgarh,ECoR,"Kirandul, Chhattisgarh",18.757486,81.25813099999999
KNLS,KANALAS JN,Gujarat,WR,"Jamnagar, Gujarat",22.319955,69.896549
KODN,KODUMUNDA,Kerala,SR,"Thrithala, Kerala",10.816930512899999,76.1428790756
KSDE,KARSINDHU,Haryana,NR,"Panipat, Haryana",29.392008,76.731866
KSC,KASHI CHAK,Bihar,ECR,"Nalanda, Bihar",25.070798999999997,85.718754
KRYA,KURRAIYA,Uttar Pradesh,NER,"Chauhan Rd, Uttar Pradesh",28.416819,80.24421199999999
KRJD,KARJODA,Gujarat,NWR,"Chhapi, Gujarat",24.218469000000002,72.45567100000001
KPKI,QASIMPUR KHERI,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",29.182769999999998,77.28593
KMSD,Kumar Sadra,Chhattisgarh,ECoR,"National Highway 16, Chhattisgarh",18.912986,81.671506
KPE,Kauwapur,Uttar Pradesh,NER,"MDR 10E, Uttar Pradesh",27.5158216097,82.2979015082
KSUA,Kashipura,Gujarat,WR,"State Highway 59, Gujarat",23.120701,73.170262
KRA,Karepalli,Andhra Pradesh,SCR,"Karepally, Andhra Pradesh",17.511408000000003,80.27186499999999
KTRD,Katosan Road,Gujarat,WR,"State Highway 216, Gujarat",23.409181,72.246237
DHK,Dhakuria,West Bengal,ER,"Kolkata, West Bengal",22.51554,88.371504
KNL,Kalanwali,Haryana,NWR,"Kalanwali, Haryana",29.835057,74.97985
LHU,Loharu,Haryana,NWR,"Bhiwani Distt., Haryana",28.427051,75.801613
DNHK,DHINDHORA HKMKD,Rajasthan,WCR,"Dhindhora, Rajasthan",26.803925,77.103482
LKY,LAKHMAPUR,Karnataka,SWR,"Muttalageri, Karnataka",15.870282,75.627712
LPW,Loharpurwa,Uttar Pradesh,NER,"Loharpurwa, Uttar Pradesh",27.082641,83.268484
LNS,LUNSU HALT,Himachal Pradesh,NR,"Lunsu, Himachal Pradesh",32.018944,76.1797
LER,Lehra,Uttar Pradesh,NER,"Lehra Railway Station Rd, Uttar Pradesh",27.161243,83.23414199999999
MKRA,MAKRERA,Rajasthan,NWR,"Kharwa, Rajasthan",26.310925310800002,74.5333715979
LHN,LACHYAN,Maharashtra,SWR,"Solapur, Maharashtra",17.2795737583,75.9717014606
LAUL,LAUL,Maharashtra,CR,"State Highway 161, Maharashtra",18.0338728828,75.3950100488
KVC,KAPARPURA,Bihar,ECR,"National Highway 28, Bihar",26.179892000000002,85.309233
LDCY,LODI COLONY,Delhi NCT,NR,"Najafkhan Rd, Delhi NCT",28.579455000000003,77.216548
MDPA,MANDPIYA,Rajasthan,NWR,"National Highway 79, Rajasthan",25.261369,74.63571300000001
KTE,KATNI,Madhya Pradesh,WCR,"Katni, Madhya Pradesh",23.833385,80.400543
KY,KARELI,Madhya Pradesh,WCR,"Kareli, Madhya Pradesh",22.932344,79.066765
LMD,LINGANENIDODDI,Andhra Pradesh,SCR,"Rayalaseema Region, Andhra Pradesh",15.399929,77.703397
KXX,KATA ROAD,Maharashtra,SCR,"Washim, Maharashtra",20.187338999999998,77.11088000000001
KURJ,KHAJURAHO,Madhya Pradesh,NCR,"National Highway 75, Madhya Pradesh",24.7969839,79.8900217
LKT,HULKOTI,Karnataka,SWR,"National Highway 63, Karnataka",15.434667000000001,75.531958
LAD,Lohardaga,Jharkhand,SER,"National Highway 75, Jharkhand",23.445967,84.70733
KVS,KALSUR,Karnataka,SWR,"haveri, Karnataka",14.888042065499999,75.40095653559999
KZPR,KAZIPARA,West Bengal,ER,"Khagraghat - Chowrigacha, West Bengal",23.909854000000003,88.188491
LMG,LUMDING JN,Assam,NFR,"Lumding. Ph:-03674-263366, Assam",25.750035999999998,93.17660000000001
LR,LADPURA,Rajasthan,NWR,"Ajmer, Rajasthan",26.504385,74.728726
KZX,KHUDDA KORALA,Punjab,NR,"Khuda, Punjab",31.729693,75.647484
MHJ,MAHAJAN,Rajasthan,NWR,"Mahajan, Rajasthan",28.793007,73.85366599999999
LKS,LUNKARANSAR,Rajasthan,NWR,"Lukhransar, Rajasthan",28.493395,73.743155
LUNI,LUNI JN,Rajasthan,NWR,"Luni, Rajasthan",26.001255999999998,73.003175
KTRR,Kathara Road,Uttar Pradesh,NCR,"Kanpur Nagar, Uttar Pradesh",26.310011,80.228735
KWW,Kuswa,Uttar Pradesh,NCR,"MDR 106W, Uttar Pradesh",27.473814,78.40369700000001
KUDL,KUDAL,Maharashtra,KR,"Kudal, Maharashtra",16.017651,73.67813000000001
KUL,KALLAYI,Kerala,SR,"Calicut, Kerala",11.234606999999999,75.788884
KVM,Kavutaram,Andhra Pradesh,SCR,"Krishna, Andhra Pradesh",16.328919999999997,81.069608
DNZ,Dhanori,Maharashtra,CR,"SH244, Maharashtra",,
MAD,MADDUR,Karnataka,SWR,"Mandya District, Karnataka",12.604742,77.049522
KUPR,Khurdpur,Punjab,NR,"Adampur, Punjab",31.424854,75.72317
MAH,Madhoganj,Uttar Pradesh,NR,"Hardoi, Uttar Pradesh",27.117963000000003,80.135457
LOV,Lovedale,Tamil Nadu,SR,"Ooty, Tamil Nadu",11.382403,76.704285
LKQ,Laukaha Bazar,Bihar,ECR,"Madhubani, Bihar",26.543198,86.463013
KVLR,Karuvalli,Tamil Nadu,SWR,"Salem district, Tamil Nadu",11.831114000000001,78.027912
LSG,Lawa Sardargarh,Rajasthan,NWR,"State Highway 56, Rajasthan",25.272755999999998,73.948453
MJL,MAJHOWLIA,Bihar,ECR,"Vikash Village, Bihar",26.802772,84.619139
MNKB,MIYONKA BARA,Rajasthan,NWR,"Samdhari, Rajasthan",25.872726999999998,72.728511
MBG,MAIBANG,Assam,NFR,"North Cachar Hills, Assam",25.30497,93.13537099999999
MKR,MADDIKERA,Andhra Pradesh,SCR,"Guntakal, Andhra Pradesh",15.256635000000001,77.411496
MC,MANDAPAM CAMP,Tamil Nadu,SR,"Mandapam, Tamil Nadu",9.281533,79.134997
LUR,LATUR,Maharashtra,CR,"Latur, Maharashtra",18.429166,76.55604899999999
MJPB,Manjhra Purab,Uttar Pradesh,NER,"Manjhra Purab, Uttar Pradesh",28.300646,81.160402
LTRR,LATUR ROAD,Maharashtra,SCR,"SH 3, Maharashtra",18.506494,76.845289
MKHR,MARWAR KHARA,Rajasthan,NWR,"Jodhpur, Rajasthan",27.060569440800002,72.1300715057
MABD,MAHBUBABAD,Andhra Pradesh,SCR,"Mahbubabad, Andhra Pradesh",17.597561,79.999792
MGG,MANGLIYA GAON,Madhya Pradesh,WR,"Mangilya, Madhya Pradesh",22.815074,75.91805099999999
MDS,MANDASOR,Madhya Pradesh,WR,"Mandsaur, Madhya Pradesh",24.075937000000003,75.07634300000001
MAKH,MOKHAMPURA,Rajasthan,NWR,"National Highway 79, Rajasthan",26.030315,74.68323000000001
MAY,MARIAHU,Uttar Pradesh,NR,"Mariahu, Uttar Pradesh",25.597006,82.598166
MLDE,MADLAUDA,Haryana,NR,"Panipat, Haryana",29.399824,76.809711
MED,MEDCHAL,Andhra Pradesh,SCR,"Rangareddy, Andhra Pradesh",17.639335,78.474557
ME,MASAIPET,Andhra Pradesh,SCR,"Medak, Andhra Pradesh",17.8805365542,78.4669570667
MDVR,MADHAVNAGAR,Maharashtra,CR,"Sangli, Maharashtra",16.886605,74.575493
KDRD,KHULDIL ROAD,Uttar Pradesh,ECR,"Obra, Uttar Pradesh",24.368371999999997,82.86161
MLI,MANGALIYAWAS,Rajasthan,NWR,"Mangaliyawas, Rajasthan",26.278197000000002,74.492705
MDT,MADARIHAT,West Bengal,NFR,"National Highway 31C, West Bengal",26.694551388,89.274559021
DWDI,Dighwa Dubauli,Bihar,NER,"Saran, Bihar",26.2652295458,84.7432486377
MHV,MAHUVA JN,Gujarat,WR,"Mahuva, Gujarat",21.09412,71.756011
MHBZ,Mahtha Bazar,Uttar Pradesh,NER,"Mahtha Bazar, Uttar Pradesh",27.391561,82.957379
MIM,Maniram,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",26.838267,83.342407
MBV,Mirzapur Bachhaud,Haryana,NWR,"State Highway 26, Haryana",28.077937000000002,76.198447
MDDG,Malad Gaon,Maharashtra,CR,"National Highway 9 Daund, Maharashtra",18.36212,74.596581
MNJR,Manjhlepur,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",25.994578,81.178625
MGF,Mandagere,Karnataka,SWR,"Mandya District, Karnataka",12.730158,76.378905
MDE,Makhdumpur Gaya,Bihar,ECR,"Jehanabad, Bihar",25.077130999999998,84.979105
MHQ,Mahuda,Jharkhand,SER,"National Highway 32, Jharkhand",23.747481,86.27078300000001
MMD,Maheshmunda,Jharkhand,ER,"Maheshmunda, Jharkhand",24.232416,86.38903300000001
MRHT,MORANHAT,Assam,NFR,"Sibsagar, Assam",27.1829782,94.9193076
MTMI,MOTIMARI,Andhra Pradesh,SCR,"Motimarri Station, Andhra Pradesh",16.956602,80.320896
MVN,MILAVITTAN,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.811577000000002,78.087335
MQC,MUNDKA,Delhi NCT,NR,"Mundka, Delhi NCT",28.6884911989,77.0285688654
MRV,MARSUL,Maharashtra,SCR,"Purna, Maharashtra",19.233398,77.09815599999999
MY,MALLIYAM,Tamil Nadu,SR,"State Highway 64, Tamil Nadu",11.079116,79.595866
MOPR,MOHANPURA,Rajasthan,NR,"National Highway 15, Rajasthan",29.992445,73.845031
MSR,MASUR,Maharashtra,CR,"Satara, Maharashtra",17.404241,74.14420899999999
MPLM,MARTHIPALAYAM,Tamil Nadu,SR,"Erode - Unjalur - Kodumudi - Karur Rd, Tamil Nadu",11.021579000000001,78.023359
NRD,NARODA,Gujarat,WR,"Ahmedabad, Gujarat",23.085662,72.658017
MUUA,MAHUAWA KHURD,Uttar Pradesh,NER,"State Highway 64, Uttar Pradesh",26.854361,83.59392199999999
MSH,MAHESANA JN,Gujarat,WR,"Mehsana, Gujarat",23.602623,72.388708
NIIJ,NILAJE,Maharashtra,CR,"Nilaje, Maharashtra",19.155061999999997,73.079908
MUKE,MUKKALI,Kerala,SR,"Chombala, Kerala",11.68423,75.55036199999999
MVF,MANABAR,Orissa,ECoR,"Manabar Station, Orissa",18.839732,82.695903
MYS,MYSORE JN,Karnataka,SWR,"JLB Road Mysore, Karnataka",12.318946,76.646013
MRF,Marpalli,Andhra Pradesh,SCR,"Veerlapally, Andhra Pradesh",17.54542,77.771485
MSS,Masarahalli,Karnataka,SWR,"Shimoga, Karnataka",13.804192,75.735905
MPE,Malatipur,West Bengal,ER,"Malotipur Railway Station, West Bengal",22.651892,88.76282300000001
NPS,Napasar,Rajasthan,NWR,"Napasar, Rajasthan",27.980942000000002,73.56399
MZU,Marandahalli,Tamil Nadu,SWR,"Dharmapuri, Tamil Nadu",12.388944,78.01732899999999
MXP,Malupota,Punjab,NR,"Phagwara - Mohali Expy, Punjab",31.184014,75.965393
MPG,Manpur Nagaria,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",27.908304,78.818201
MTND,Mattagajpur,Orissa,ECoR,"Mattagajpur, Orissa",20.441551999999998,85.946128
PAW,PANDABESWAR,West Bengal,ER,"Bardhaman, West Bengal",23.711965,87.277416
MYR,MAIHAR,Madhya Pradesh,WCR,"Maihar, Madhya Pradesh",24.255485,80.763148
NBUE,NIBKARORI,Uttar Pradesh,NCR,"Nibkarori, Uttar Pradesh",27.3287489158,79.40995965580001
PBN,PARBHANI JN,Maharashtra,SCR,"Parbhani, Maharashtra",19.257460000000002,76.774119
PAU,PURNA JN,Maharashtra,SCR,"Purna, Maharashtra",19.180526999999998,77.024985
OSN,OSIYAN,Rajasthan,NWR,"Osiyan, Rajasthan",26.729223,72.899779
NGTG,New Gitaldaha,West Bengal,NFR,"New Gitaldaha, West Bengal",26.0707762,89.5868746
PBM,PAMBAN JN,Tamil Nadu,SR,"Pamban, Tamil Nadu",9.279729,79.213482
ORDI,ORDI,Rajasthan,WR,"National Highway 79, Rajasthan",24.835766629899997,74.6304202759
NM,Naimisharanya,Uttar Pradesh,NR,"MDR 74C, Uttar Pradesh",27.355137,80.484435
PALM,PALAIYAM,Tamil Nadu,SR,"Karur, Tamil Nadu",10.718615000000002,78.129081
PHC,PANCHOT,Gujarat,WR,"State Highhway 55, Gujarat",23.635161999999998,72.339879
NVLN,NAWALGOHAN,Maharashtra,SCR,"Hingoli, Maharashtra",19.7986346861,77.1232722153
NLE,NILESHWAR,Kerala,SR,"Nileswaram, Kerala",12.255885000000001,75.13575
NWD,NAWADIH,Bihar,ECR,"Nawada, Bihar",24.886758,85.54864500000001
NNGL,Naya Nangal,Punjab,NR,"Near CAN plant nangal, Punjab",31.378961,76.35421099999999
NAU,NADAPURAM ROAD,Kerala,SR,"Madappallly, Kerala",11.639509,75.575581
NHF,Nihasta Halt,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.212312999999998,80.92503500000001
PANP,PANDAVAPURA,Karnataka,SWR,"SH 19 Junction Mandya District, Karnataka",12.463018,76.681387
NVU,NAVALUR,Karnataka,SWR,"Dharwad - Hubli Hwy, Karnataka",15.415517999999999,75.055491
NYY,NEYYATTINKARA,Kerala,SR,"Thiruvananthapuram, Kerala",8.41041,77.08111000000001
NLQ,Nangal Pathani Halt,Haryana,NWR,"Nangal Pathani, Haryana",28.364489,76.496786
NRJ,Narimogaru,Karnataka,SWR,"Puttur subrahmanya state highway 100, Karnataka",12.7463856826,75.29242739200001
GNV,Gandevi,Gujarat,WR,"Gandevi, Gujarat",,
NRKP,Narkopi,Jharkhand,SER,"Ranchi, Jharkhand",23.3756204426,85.0156235815
GNS,Ghonsor,Madhya Pradesh,SECR,"Ghansor, Madhya Pradesh",22.658083,79.95091
NNP,Nanpara Junction,Uttar Pradesh,NER,"Nanpara, Uttar Pradesh",27.859887,81.512594
NMGY,Numaligarh,Assam,NFR,"NMGY, Assam",26.601184,93.865713
NPR,Nepalganj Road,Uttar Pradesh,NER,"Midwest, Uttar Pradesh",28.010872,81.60073
NKR,Nimar Kheri,Madhya Pradesh,WR,"State Highway 27, Madhya Pradesh",22.11119,76.150998
NTV,Nautanwa,Uttar Pradesh,NER,"Nautanwa, Uttar Pradesh",27.42688,83.42129700000001
NTM,Narthamalai,Tamil Nadu,SR,"Trchy - Pudukottai - Ramanathapuram Rd, Tamil Nadu",10.506577,78.78913999999999
PAQ,PADIYA NAQLA,Uttarakhand,NER,"National Highway 74, Uttarakhand",29.085837,78.90761
PKNA,PAKHNA,Uttar Pradesh,NCR,"Pakhna, Uttar Pradesh",27.302522,79.304318
PO,PARANGIPETTAI,Tamil Nadu,SR,"Parangipettai, Tamil Nadu",11.476847000000001,79.73604499999999
PPH,PIPRI DIH,Uttar Pradesh,NER,"State Highway 67, Uttar Pradesh",25.879046,83.500574
PPU,PIPARPUR,Uttar Pradesh,NR,"State Highway 9, Uttar Pradesh",26.137823,82.038949
PSLP,PASALAPUDI,Andhra Pradesh,SCR,"Putlacheruvu, Andhra Pradesh",16.470923000000003,81.095153
OTR,MOTURU,Andhra Pradesh,SCR,"Coastal Andhra Region, Andhra Pradesh",16.439968999999998,81.051142
PDZ,PILIODA,Rajasthan,WCR,"SH 1, Rajasthan",26.606366,76.86438199999999
PJK,PANJ KOSI,Rajasthan,NR,"Diwan Khera, Rajasthan",30.137676000000003,74.057408
PKK,PAKKI,Punjab,NR,"National Highway 15, Punjab",30.164759,74.35550400000001
NVT,NAVIPET,Andhra Pradesh,SCR,"Nizamabad, Andhra Pradesh",18.770457,78.013194
PGG,PENGANGA,Maharashtra,SCR,"Washim, Maharashtra",19.9603213601,77.1230451306
PBV,Paliba,Orissa,ECoR,"Paliba Station, Orissa",18.659914999999998,82.695712
PDG,PARADGAON,Maharashtra,SCR,"Usmanpur, Maharashtra",19.629143,76.14738700000001
PPDE,PANDU PINDARA,Haryana,NR,"Jind, Haryana",29.307976,76.37130800000001
PCL,Pulicherla,Andhra Pradesh,SCR,"Pulicherla Station, Andhra Pradesh",13.598983,79.040396
BNDA,BANDA JN,Uttar Pradesh,NCR,"Banda(05192-224813), Uttar Pradesh",25.477677,80.336246
QRP,KILA RAIPUR,Punjab,NR,"Delhon Pakhowal Rd, Punjab",30.759177,75.82748600000001
PLCJ,PHALODI JN,Rajasthan,NWR,"Phalodi, Rajasthan",27.124914,72.36686300000001
PDR,Payagpur,Uttar Pradesh,NER,"State Highway 30, Uttar Pradesh",27.407067,81.776186
PRDG,PORADANGA HALT,West Bengal,ER,"Lalgola, West Bengal",24.2602726462,88.2261646533
PAS,PASUR,Tamil Nadu,SR,"Namakkal, Tamil Nadu",11.236640999999999,77.85708699999999
PSAE,PURBASTHALI,West Bengal,ER,"Purbasthali, West Bengal",23.453302,88.323896
PNVT,PANCHARATNA,Assam,NFR,"Makri Rail Station, Assam",26.158866,90.55599600000001
HFG,Haflong Hill,Assam,NFR,"North Cachar Hills, Assam",,
PPW,Pachperwa,Uttar Pradesh,NER,"Semari - Bisokhar Rd, Uttar Pradesh",27.528038,82.657808
PKB,PATHARKHOLA S,Assam,NFR,"NH54, Assam",25.7789313494,93.1029777271
PNT,PANITOLA,Assam,NFR,"A T Rd, Assam",27.4967510918,95.2499423993
PNGI,Panangudi,Tamil Nadu,SR,"Madurai - Thondi Rd, Tamil Nadu",9.921169,78.612621
PCH,PACHHAPUR,Karnataka,SWR,"Rustumpur, Karnataka",16.093145,74.672174
PLV,PALSI,Maharashtra,CR,"Wathar-Koregaon Rd, Maharashtra",17.812195000000003,74.111907
PRSP,PRASADPUR,Uttar Pradesh,NER,"Prasadpur, Uttar Pradesh",28.54694,80.08117200000001
PJ,Peppeganj,Uttar Pradesh,NER,"Sahibganj, Uttar Pradesh",26.930569,83.294438
PN,PANSAR,Gujarat,WR,"Palanpur, Gujarat",23.307875,72.47975
PDY,Puducherry,Puducherry,SR,"South Blvd, Puducherry",11.925445999999999,79.828127
PIS,Piska,Jharkhand,SER,"Ranchi, Jharkhand",23.3295427441,85.20610187930001
PFU,Padua,Orissa,ECoR,"Paduwa Station, Orissa",18.396744,82.687882
NUJ,Nujella,Andhra Pradesh,SCR,"Krishna, Andhra Pradesh",16.386599,81.022402
HT,Hotar,West Bengal,ER,"Sherpur Dhamua Rd, West Bengal",22.308540999999998,88.39900800000001
PRSL,Pandrasali,Jharkhand,SER,"National Highway 75, Jharkhand",22.63341,85.806909
PHM,Patapatnam,Andhra Pradesh,ECoR,"Srikakulam District, Andhra Pradesh",18.7407526287,84.081469892
PM,PALAM,Delhi NCT,NR,"Sadh Nagar I, Delhi NCT",28.585656,77.09295
PTAE,PATULI,West Bengal,ER,"State Highway 6, West Bengal",23.5475854116,88.25171385990001
PVR,PANDHARPUR,Maharashtra,CR,"Pandharpur Ph:02186-223227, Maharashtra",17.66849,75.319283
ROS,RAJOSI,Rajasthan,NWR,"MDR 79, Rajasthan",26.312897,74.671814
RJT,RAJKOT JN,Gujarat,WR,"Rajkot, Gujarat",22.312206,70.803446
INDB,INDORE JN BG,Madhya Pradesh,WR,"Indore, Madhya Pradesh",22.71757,75.868429
RGI,RAMGIRI,Karnataka,SWR,"Shivani Rd, Karnataka",13.9501446899,76.1254542236
RBG,RAYBAG,Karnataka,SWR,"Belagavi, Karnataka",16.483374512,74.80682566349999
SBNR,SHRI VIJAINAGAR,Rajasthan,NWR,"Vijaynagar, Rajasthan",29.240494,73.523389
PNHR,PANIHAR,Madhya Pradesh,WCR,"Gwalior, Madhya Pradesh",26.099221,78.014931
